year_month,postal_code,customer_class,total_gallons
202207,78727,Residential,58917500.000000
202205,78747,Irrigation - Residential,0.000000
202207,78703,Residential,83225900.000000
202209,78727,Multi-Family,24364000.000000
202204,78727,Multi-Family,23639900.000000
202208,78610,Residential,1488300.000000
202206,78746,Irrigation - Multi-Family,1251500.000000
202207,78613,Irrigation - Multi-Family,3284600.000000
202206,78729,Multi-Family,29099100.000000
202208,78721,Irrigation - Residential,1600.000000
202208,78703,Irrigation - Residential,3168000.000000
202203,78727,Irrigation - Residential,3800.000000
202205,78701,Irrigation - Multi-Family,529600.000000
202205,78756,Multi-Family,7085700.000000
202204,78705,Irrigation - Multi-Family,1522400.000000
202205,78742,Residential,540900.000000
202206,78721,Residential,16494700.000000
202209,78653,Multi-Family,170100.000000
202203,78758,Residential,35197200.000000
202207,78724,Residential,32757600.000000
202205,78652,Irrigation - Residential,42500.000000
202206,78705,Multi-Family,34608100.000000
202204,78724,Irrigation - Residential,9400.000000
202206,78613,Multi-Family,6048800.000000
202206,78725,Irrigation - Residential,0.000000
202207,78728,Irrigation - Multi-Family,1538900.000000
202204,78744,Residential,53663700.000000
202207,78756,Multi-Family,7552800.000000
202208,78732,Residential,519900.000000
202204,78739,Irrigation - Multi-Family,81300.000000
202205,78705,Irrigation - Multi-Family,1571400.000000
202204,78747,Irrigation - Residential,0.000000
202208,78741,Residential,23508400.000000
202206,78741,Irrigation - Residential,13700.000000
202203,78759,Irrigation - Multi-Family,1312400.000000
202206,78732,Residential,300000.000000
202203,78756,Residential,10337100.000000
202204,78722,Residential,8400300.000000
202208,78739,Multi-Family,134400.000000
202205,78617,Residential,21543400.000000
202207,78721,Residential,18230500.000000
202208,78742,Residential,866400.000000
202207,78757,Irrigation - Residential,22000.000000
202206,78731,Irrigation - Multi-Family,1522700.000000
202209,78701,Irrigation - Multi-Family,1174200.000000
202205,78736,Irrigation - Multi-Family,1353500.000000
202207,78742,Multi-Family,314100.000000
202203,78724,Residential,23509400.000000
202209,78653,Irrigation - Multi-Family,236700.000000
202205,78750,Residential,62204300.000000
202206,78721,Multi-Family,7122800.000000
202208,78748,Multi-Family,30422700.000000
202205,78757,Irrigation - Residential,42700.000000
202207,78728,Multi-Family,12321300.000000
202207,78726,Multi-Family,19325800.000000
202203,78753,Irrigation - Residential,3400.000000
202205,78725,Irrigation - Multi-Family,218000.000000
202206,78759,Irrigation - Residential,151400.000000
202205,78744,Irrigation - Multi-Family,5769900.000000
202206,78617,Residential,25330800.000000
202207,78705,Irrigation - Multi-Family,1810800.000000
202205,78701,Irrigation - Residential,115600.000000
202207,78704,Irrigation - Multi-Family,7053100.000000
202204,78719,Multi-Family,209500.000000
202203,78741,Irrigation - Residential,2400.000000
202205,78610,Residential,461100.000000
202206,78749,Residential,85547000.000000
202207,78701,Irrigation - Multi-Family,870000.000000
202206,78725,Multi-Family,713500.000000
202203,78748,Multi-Family,30165100.000000
202203,78725,Multi-Family,627000.000000
202206,78759,Residential,97938400.000000
202206,78704,Irrigation - Residential,388300.000000
202209,78725,Irrigation - Residential,0.000000
202204,78745,Irrigation - Multi-Family,3094400.000000
202206,78701,Irrigation - Residential,133900.000000
202208,78717,Residential,73993600.000000
202205,78730,Irrigation - Residential,316100.000000
202207,78751,Irrigation - Multi-Family,717900.000000
202208,78735,Irrigation - Multi-Family,5823100.000000
202208,78758,Irrigation - Multi-Family,6384500.000000
202206,78729,Irrigation - Multi-Family,7890500.000000
202205,78748,Residential,70103400.000000
202205,78754,Residential,33639300.000000
202203,78731,Irrigation - Multi-Family,662100.000000
202208,78702,Multi-Family,23174900.000000
202203,78747,Multi-Family,11589500.000000
202203,78744,Irrigation - Multi-Family,1580700.000000
202207,78721,Irrigation - Residential,300.000000
202205,78722,Residential,8356000.000000
202204,78738,Residential,11900.000000
202204,78758,Irrigation - Residential,21000.000000
202204,78722,Irrigation - Multi-Family,145300.000000
202206,78753,Multi-Family,63743200.000000
202207,78747,Residential,46082500.000000
202208,78703,Residential,100687800.000000
202209,78724,Residential,26895200.000000
202206,78736,Multi-Family,5076500.000000
202207,78705,Irrigation - Residential,136700.000000
202207,78730,Multi-Family,4893400.000000
202207,78681,Multi-Family,1131700.000000
202206,78731,Multi-Family,20374100.000000
202208,78723,Residential,54312300.000000
202203,78758,Irrigation - Multi-Family,2786400.000000
202204,78757,Irrigation - Multi-Family,258600.000000
202209,78705,Irrigation - Residential,263400.000000
202204,78730,Irrigation - Residential,92300.000000
202208,78759,Irrigation - Multi-Family,4348300.000000
202204,78749,Irrigation - Multi-Family,3770600.000000
202206,78721,Irrigation - Residential,4800.000000
202207,78736,Residential,23656400.000000
202203,78745,Residential,59102100.000000
202208,78752,Residential,18056200.000000
202206,78745,Irrigation - Residential,41900.000000
202207,78723,Residential,48445300.000000
202203,78729,Residential,21245400.000000
202203,78753,Residential,35790400.000000
202207,78756,Residential,18087300.000000
202204,78753,Multi-Family,62809000.000000
202205,78744,Multi-Family,31486900.000000
202203,78739,Irrigation - Multi-Family,137200.000000
202207,78660,Multi-Family,7072500.000000
202206,78681,Irrigation - Multi-Family,862500.000000
202204,78726,Irrigation - Multi-Family,3716600.000000
202206,78752,Residential,13584400.000000
202208,78748,Irrigation - Residential,14900.000000
202208,78617,Multi-Family,8518100.000000
202203,78725,Residential,3818000.000000
202209,78703,Residential,63143600.000000
202209,78721,Residential,14160400.000000
202206,78726,Irrigation - Multi-Family,4659000.000000
202204,78753,Irrigation - Multi-Family,5131900.000000
202205,78705,Irrigation - Residential,104900.000000
202206,78704,Irrigation - Multi-Family,6144500.000000
202208,78744,Irrigation - Multi-Family,6904300.000000
202204,78704,Residential,51506500.000000
202204,78703,Residential,55327200.000000
202206,78737,Residential,13736400.000000
202203,78736,Irrigation - Residential,11900.000000
202203,78726,Multi-Family,13919000.000000
202206,78742,Residential,649600.000000
202209,78728,Irrigation - Residential,600.000000
202207,78721,Multi-Family,7142400.000000
202207,78751,Residential,19442600.000000
202207,78750,Multi-Family,12690400.000000
202209,78725,Irrigation - Multi-Family,160200.000000
202206,78748,Irrigation - Residential,0.000000
202209,78719,Residential,1602900.000000
202207,78747,Multi-Family,14986800.000000
202204,78703,Irrigation - Residential,1367000.000000
202208,78756,Residential,21216500.000000
202205,78759,Irrigation - Residential,125700.000000
202209,78660,Irrigation - Multi-Family,3930600.000000
202207,78610,Residential,1159800.000000
202207,78745,Irrigation - Residential,66200.000000
202206,78730,Irrigation - Multi-Family,1477800.000000
202208,78736,Residential,25786800.000000
202208,78719,Irrigation - Residential,21700.000000
202204,78653,Irrigation - Multi-Family,940200.000000
202209,78613,Multi-Family,5407300.000000
202204,78724,Multi-Family,16310200.000000
202207,78741,Irrigation - Multi-Family,5175500.000000
202205,78737,Residential,10197700.000000
202204,78737,Irrigation - Residential,7700.000000
202207,78704,Residential,76179200.000000
202205,78751,Irrigation - Residential,92000.000000
202206,78701,Multi-Family,27057800.000000
202205,78729,Multi-Family,26244400.000000
202209,78723,Residential,38391000.000000
202209,78722,Irrigation - Residential,8100.000000
202203,78752,Irrigation - Multi-Family,283300.000000
202209,78617,Irrigation - Multi-Family,1007800.000000
202208,78726,Residential,35749100.000000
202208,78723,Multi-Family,29892600.000000
202207,78730,Residential,47533200.000000
202205,78758,Irrigation - Residential,21300.000000
202203,78758,Multi-Family,54890000.000000
202206,78703,Residential,81510100.000000
202205,78719,Multi-Family,293300.000000
202207,78752,Irrigation - Multi-Family,669300.000000
202203,78745,Irrigation - Residential,4000.000000
202208,78727,Irrigation - Residential,30900.000000
202204,78749,Residential,56728600.000000
202203,78730,Residential,18493400.000000
202206,78653,Residential,4177600.000000
202208,78752,Irrigation - Multi-Family,1240800.000000
202205,78703,Residential,58882900.000000
202206,78744,Multi-Family,34244300.000000
202207,78736,Multi-Family,5217400.000000
202203,78738,Residential,18200.000000
202206,78705,Irrigation - Residential,127700.000000
202205,78745,Irrigation - Residential,14600.000000
202207,78702,Residential,31317700.000000
202207,78703,Multi-Family,12165500.000000
202207,78730,Irrigation - Residential,141500.000000
202204,78753,Residential,40508900.000000
202208,78749,Residential,114530100.000000
202208,78617,Residential,27804000.000000
202204,78758,Residential,36311800.000000
202209,78702,Irrigation - Multi-Family,3666800.000000
202207,78725,Multi-Family,739800.000000
202206,78736,Residential,20878400.000000
202205,78753,Irrigation - Residential,4400.000000
202204,78728,Irrigation - Residential,7600.000000
202204,78704,Irrigation - Multi-Family,4527000.000000
202205,78728,Irrigation - Residential,9200.000000
202204,78752,Irrigation - Multi-Family,740700.000000
202204,78750,Irrigation - Residential,9900.000000
202204,78702,Irrigation - Residential,21000.000000
202205,78704,Irrigation - Residential,261000.000000
202203,78750,Residential,41553600.000000
202203,78737,Residential,6200900.000000
202205,78660,Irrigation - Multi-Family,2749900.000000
202206,78719,Multi-Family,382000.000000
202203,78757,Irrigation - Residential,8400.000000
202208,78757,Residential,66793300.000000
202209,78727,Residential,42616600.000000
202207,78722,Irrigation - Multi-Family,151600.000000
202208,78753,Multi-Family,66066700.000000
202206,78754,Irrigation - Multi-Family,4524800.000000
202204,78744,Irrigation - Multi-Family,4545600.000000
202208,78705,Multi-Family,37922700.000000
202209,78717,Irrigation - Residential,0.000000
202204,78703,Irrigation - Multi-Family,379200.000000
202206,78744,Irrigation - Multi-Family,7185400.000000
202207,78745,Residential,95842900.000000
202208,78731,Residential,138429300.000000
202204,78725,Residential,4454400.000000
202205,78738,Residential,17000.000000
202206,78736,Irrigation - Residential,6400.000000
202207,78738,Residential,12300.000000
202207,78719,Residential,1733100.000000
202208,78741,Multi-Family,86727800.000000
202204,78660,Irrigation - Multi-Family,1523200.000000
202205,78703,Multi-Family,12559800.000000
202209,78652,Irrigation - Residential,57400.000000
202207,78724,Irrigation - Residential,25400.000000
202205,78724,Multi-Family,17566600.000000
202205,78726,Residential,22923800.000000
202203,78724,Multi-Family,17019300.000000
202208,78747,Residential,47495800.000000
202207,78717,Multi-Family,20358100.000000
202208,78727,Residential,63958000.000000
202205,78721,Irrigation - Multi-Family,138800.000000
202208,78722,Irrigation - Residential,7200.000000
202207,78653,Residential,5046700.000000
202205,78681,Irrigation - Multi-Family,730900.000000
202206,78748,Multi-Family,29691200.000000
202207,78726,Irrigation - Multi-Family,6626100.000000
202203,78749,Irrigation - Multi-Family,2413900.000000
202204,78746,Multi-Family,11693300.000000
202204,78721,Irrigation - Residential,15500.000000
202205,78742,Multi-Family,149300.000000
202206,78653,Irrigation - Multi-Family,4571600.000000
202206,78748,Residential,85711500.000000
202209,78726,Residential,24122400.000000
202204,78759,Residential,68851900.000000
202204,78741,Irrigation - Multi-Family,2223100.000000
202207,78729,Residential,26920400.000000
202203,78748,Residential,58621600.000000
202209,78702,Multi-Family,19315000.000000
202208,78745,Residential,101146400.000000
202206,78758,Irrigation - Multi-Family,5589000.000000
202206,78757,Irrigation - Multi-Family,550600.000000
202207,78758,Irrigation - Residential,19200.000000
202208,78737,Residential,18444900.000000
202204,78745,Multi-Family,36283200.000000
202207,78746,Irrigation - Residential,1047100.000000
202204,78748,Residential,67344000.000000
202206,78727,Residential,48500600.000000
202208,78757,Irrigation - Residential,36700.000000
202207,78737,Residential,16451000.000000
202204,78652,Irrigation - Residential,48000.000000
202204,78758,Irrigation - Multi-Family,3417900.000000
202203,78744,Residential,50576300.000000
202206,78722,Residential,9829800.000000
202208,78701,Residential,1426700.000000
202205,78724,Irrigation - Multi-Family,1021800.000000
202205,78749,Residential,63329600.000000
202205,78653,Multi-Family,388700.000000
202203,78730,Irrigation - Multi-Family,326700.000000
202205,78758,Multi-Family,52906700.000000
202208,78705,Residential,14108500.000000
202207,78617,Irrigation - Multi-Family,1524900.000000
202205,78736,Residential,15357800.000000
202208,78653,Residential,6059000.000000
202205,78753,Irrigation - Multi-Family,5331200.000000
202206,78753,Residential,47972900.000000
202205,78730,Multi-Family,4666900.000000
202204,78729,Residential,17964200.000000
202207,78749,Multi-Family,18546800.000000
202204,78681,Irrigation - Multi-Family,706300.000000
202208,78704,Irrigation - Residential,624400.000000
202203,78728,Residential,8198400.000000
202205,78746,Residential,52057400.000000
202208,78717,Multi-Family,21612200.000000
202204,78730,Irrigation - Multi-Family,1398000.000000
202208,78754,Irrigation - Multi-Family,7735300.000000
202206,78757,Residential,45897800.000000
202208,78738,Residential,9700.000000
202208,78729,Multi-Family,33656500.000000
202207,78724,Irrigation - Multi-Family,3030300.000000
202205,78748,Multi-Family,26851700.000000
202206,78723,Residential,42947900.000000
202207,78731,Residential,105512300.000000
202203,78759,Multi-Family,39322600.000000
202203,78751,Residential,15229600.000000
